,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
1984/10/15,0.2498,0.150325203,0.285,0.291333333,0.161666667,0.114324324,0.317333333,0.141481481,0.123561644,0.195833333,0.376228571,0.383768116,0.134871795,0.136424242,0.158085106,0.392413793,0.232134831,0.193461538,0.180909091,0.142972973,0.217478992,0.443333333,0.222794118,0.398192771,0.511593625,0.159830508,0.366226415,0.456190476,0.156774194,0.270357143,0.436833333,0.257058824,0.221420765,0.235762712,0.270867052,0.503888889,0.493410405,0.328543046,0.351136364,0.291166667,0.363166667,0.55954023,0.304565217,0.4325,0.296527778,0.458695652,0.264107143,0.3912,0.500506329,0.463552632,0.558510638,0.340948276,0.367641509,0.497924528,0.284507042,0.464680851,0.368363636,0.536060606,0.59490566,0.287906977,0.541929825,0.458041237,0.255147059,0.22373494,0.593985507,0.594010417,0.531287129,0.576287879,0.668783784
1984/10/23,0.2,0.131544715,0.220517241,0.222333333,0.135666667,0.101891892,0.240444444,0.124722222,0.108767123,0.157314815,0.288571429,0.294782609,0.118974359,0.120969697,0.140319149,0.311206897,0.206629213,0.167115385,0.154886364,0.124054054,0.18092437,0.338235294,0.188235294,0.308554217,0.396533865,0.138983051,0.298616352,0.35952381,0.132064516,0.236428571,0.3565,0.231078431,0.185464481,0.206779661,0.234566474,0.390555556,0.398092486,0.275099338,0.280454545,0.259,0.291666667,0.422643678,0.269782609,0.365,0.259791667,0.363043478,0.226071429,0.3024,0.409873418,0.384342105,0.420212766,0.281034483,0.300377358,0.413773585,0.251126761,0.385531915,0.313181818,0.415909091,0.453773585,0.238255814,0.407894737,0.384948454,0.216029412,0.195421687,0.456086957,0.461354167,0.408217822,0.451287879,0.531216216
1984/10/31,0.1702,0.117804878,0.181724138,0.181666667,0.118666667,0.094054054,0.196111111,0.112962963,0.099041096,0.134166667,0.2408,0.243623188,0.108974359,0.109212121,0.126595745,0.262931034,0.190561798,0.150288462,0.13875,0.112972973,0.156638655,0.278627451,0.169632353,0.255903614,0.333665339,0.127966102,0.256792453,0.30452381,0.118774194,0.197767857,0.308,0.205784314,0.162021858,0.189491525,0.188554913,0.324444444,0.340289017,0.241456954,0.241136364,0.229666667,0.2495,0.346551724,0.246304348,0.317692308,0.227013889,0.309565217,0.1975,0.248,0.351265823,0.333552632,0.342446809,0.244224138,0.259716981,0.354528302,0.207746479,0.330106383,0.273818182,0.342424242,0.374591195,0.210813953,0.330877193,0.336804124,0.193235294,0.173373494,0.374057971,0.385729167,0.336831683,0.383333333,0.448918919
1984/11/8,0.1522,0.110487805,0.157327586,0.157,0.108833333,0.088648649,0.168555556,0.104166667,0.092191781,0.121111111,0.21,0.211811594,0.100940171,0.099818182,0.11787234,0.232586207,0.186067416,0.139519231,0.125909091,0.104594595,0.142941176,0.240784314,0.16,0.221445783,0.290677291,0.119322034,0.230188679,0.270238095,0.110645161,0.180892857,0.277333333,0.196764706,0.148306011,0.178983051,0.167630058,0.273888889,0.300462428,0.216754967,0.214772727,0.215833333,0.224833333,0.294712644,0.22826087,0.278846154,0.21,0.273913043,0.189464286,0.2144,0.307721519,0.295263158,0.289042553,0.220172414,0.2375,0.313018868,0.191267606,0.290638298,0.246363636,0.292575758,0.320314465,0.193953488,0.276491228,0.29814433,0.178529412,0.158674699,0.316956522,0.334791667,0.28960396,0.340227273,0.393783784
1984/11/16,0.1468,0.104796748,0.144741379,0.144,0.100666667,0.081891892,0.151333333,0.095555556,0.086438356,0.10962963,0.189771429,0.192463768,0.088632479,0.089272727,0.100106383,0.214655172,0.173707865,0.130480769,0.115113636,0.096486486,0.131848739,0.215098039,0.157573529,0.19746988,0.256015936,0.110847458,0.206226415,0.241428571,0.103677419,0.151339286,0.251333333,0.171372549,0.135300546,0.170847458,0.139075145,0.237222222,0.264450867,0.19794702,0.198181818,0.2025,0.207,0.257816092,0.21673913,0.2475,0.191458333,0.251304348,0.175892857,0.1948,0.275696203,0.265131579,0.254574468,0.204827586,0.220754717,0.280754717,0.149295775,0.245638298,0.222909091,0.259848485,0.281572327,0.183255814,0.241052632,0.266082474,0.163382353,0.140843373,0.279855072,0.30078125,0.255346535,0.305151515,0.356756757
1984/11/24,0.1446,0.10203252,0.140689655,0.139666667,0.0945,0.078378378,0.145555556,0.078518519,0.072739726,0.101944444,0.1796,0.184275362,0.076324786,0.082666667,0.090744681,0.202068966,0.146966292,0.088461538,0.096136364,0.088648649,0.099579832,0.200784314,0.140808824,0.185060241,0.224621514,0.10440678,0.192641509,0.21797619,0.09883871,0.113392857,0.2305,0.149117647,0.116502732,0.162881356,0.097572254,0.217222222,0.229710983,0.171059603,0.192272727,0.155333333,0.187,0.236666667,0.191086957,0.223846154,0.144513889,0.239130435,0.119464286,0.1848,0.254177215,0.230657895,0.234574468,0.187413793,0.192688679,0.25509434,0.102535211,0.221276596,0.203727273,0.236060606,0.258679245,0.16,0.220877193,0.24185567,0.140147059,0.119036145,0.256811594,0.27203125,0.235643564,0.270909091,0.310810811
1984/12/2,0.1442,0.099186992,0.138793103,0.139333333,0.091,0.074594595,0.141888889,0.071296296,0.067671233,0.096851852,0.175542857,0.181449275,0.06974359,0.078606061,0.084042553,0.198103448,0.103033708,0.074423077,0.087272727,0.082972973,0.085966387,0.195490196,0.112573529,0.18,0.210278884,0.099491525,0.184779874,0.208928571,0.094451613,0.095803571,0.219833333,0.124607843,0.107650273,0.153389831,0.079768786,0.202777778,0.214219653,0.157218543,0.189318182,0.138166667,0.179666667,0.22137931,0.173695652,0.209615385,0.123541667,0.236521739,0.097857143,0.182,0.236075949,0.217236842,0.224468085,0.174827586,0.182122642,0.23490566,0.06943662,0.207659574,0.184181818,0.224545455,0.247044025,0.136744186,0.210350877,0.224226804,0.122205882,0.107831325,0.245289855,0.261979167,0.223168317,0.254090909,0.296891892
1984/12/10,0.146,0.097235772,0.138362069,0.137666667,0.087166667,0.074054054,0.138444444,0.067685185,0.065205479,0.093148148,0.172514286,0.179130435,0.067094017,0.076606061,0.079787234,0.194310345,0.093146067,0.068173077,0.082159091,0.078648649,0.079243697,0.189215686,0.102352941,0.176385542,0.20123506,0.095254237,0.179371069,0.198928571,0.090709677,0.086696429,0.210833333,0.105588235,0.102568306,0.148305085,0.071676301,0.196666667,0.203352601,0.149337748,0.184318182,0.126833333,0.169666667,0.21,0.160434783,0.1975,0.108125,0.236521739,0.088035714,0.1784,0.222658228,0.211447368,0.215957447,0.166724138,0.171367925,0.22245283,0.058450704,0.195957447,0.171363636,0.213787879,0.237169811,0.127674419,0.202280702,0.208350515,0.1125,0.103493976,0.23557971,0.253541667,0.213960396,0.240151515,0.283783784
1984/12/18,0.1448,0.095934959,0.136896552,0.137333333,0.0845,0.073783784,0.135777778,0.066203704,0.064794521,0.091388889,0.168571429,0.176449275,0.065811966,0.075333333,0.078404255,0.191724138,0.084606742,0.065,0.079090909,0.076486486,0.075294118,0.184705882,0.098823529,0.17253012,0.195059761,0.091864407,0.175220126,0.189404762,0.088580645,0.080357143,0.201833333,0.098235294,0.099672131,0.142542373,0.067976879,0.188333333,0.195028902,0.143576159,0.180454545,0.1205,0.164833333,0.203218391,0.150217391,0.189615385,0.102083333,0.235217391,0.0825,0.1752,0.214177215,0.210657895,0.211489362,0.159827586,0.165283019,0.210566038,0.04971831,0.187234043,0.161727273,0.207878788,0.229874214,0.121860465,0.195438596,0.196907216,0.105882353,0.099879518,0.227753623,0.2471875,0.206138614,0.229772727,0.277297297
1984/12/26,0.1448,0.094227642,0.135862069,0.136,0.083833333,0.075135135,0.133888889,0.064814815,0.064931507,0.090555556,0.165885714,0.175797101,0.064700855,0.073939394,0.076914894,0.190862069,0.075280899,0.063653846,0.077045455,0.075675676,0.07302521,0.179803922,0.0975,0.168795181,0.195298805,0.088135593,0.173207547,0.186190476,0.085806452,0.075892857,0.1985,0.089803922,0.096830601,0.136779661,0.065953757,0.185555556,0.194046243,0.139536424,0.178181818,0.115833333,0.161,0.202528736,0.143478261,0.184807692,0.096180556,0.232608696,0.079107143,0.172,0.211392405,0.206184211,0.208297872,0.154310345,0.161933962,0.20245283,0.043802817,0.18106383,0.154909091,0.205606061,0.221383648,0.118372093,0.190175439,0.189690722,0.102205882,0.098313253,0.22,0.240625,0.20039604,0.221363636,0.273378378
1985/1/1,0.1438,0.091463415,0.133275862,0.132,0.082333333,0.074594595,0.129444444,0.062037037,0.064657534,0.088796296,0.160514286,0.171014493,0.064017094,0.073393939,0.070744681,0.182931034,0.072022472,0.061057692,0.075681818,0.073513514,0.070084034,0.175882353,0.095073529,0.163012048,0.194940239,0.084745763,0.168867925,0.180952381,0.078387097,0.070714286,0.192666667,0.085196078,0.09295082,0.130169492,0.063930636,0.18,0.193988439,0.133178808,0.1725,0.109666667,0.155833333,0.201954023,0.137391304,0.178846154,0.089722222,0.203043478,0.074464286,0.168,0.206962025,0.189736842,0.204680851,0.138793103,0.155707547,0.19245283,0.039859155,0.173191489,0.149272727,0.203787879,0.208930818,0.105116279,0.185438596,0.181237113,0.097941176,0.097590361,0.213768116,0.230572917,0.192178218,0.209318182,0.247702703
1985/1/9,0.1424,0.090731707,0.132068966,0.130333333,0.081333333,0.074594595,0.128555556,0.061203704,0.064520548,0.088055556,0.158571429,0.170144928,0.063504274,0.072727273,0.070106383,0.18,0.070337079,0.059423077,0.073977273,0.072702703,0.067478992,0.173529412,0.095441176,0.159277108,0.195458167,0.083220339,0.167987421,0.179761905,0.076903226,0.068035714,0.189333333,0.083823529,0.090874317,0.126779661,0.061849711,0.178333333,0.196069364,0.131059603,0.170227273,0.107166667,0.153666667,0.203448276,0.133478261,0.176730769,0.087638889,0.197391304,0.073035714,0.1652,0.205822785,0.184342105,0.204148936,0.135517241,0.15240566,0.187924528,0.039859155,0.170319149,0.147545455,0.201060606,0.204528302,0.10255814,0.182631579,0.178556701,0.096911765,0.097831325,0.209202899,0.224791667,0.18970297,0.206515152,0.240810811
1985/1/17,0.1394,0.090650407,0.130258621,0.128333333,0.081166667,0.074324324,0.126555556,0.061018519,0.063150685,0.087685185,0.155257143,0.167463768,0.062136752,0.072,0.069468085,0.175517241,0.069438202,0.057980769,0.072159091,0.072162162,0.065546218,0.17,0.096029412,0.154819277,0.193665339,0.08220339,0.165471698,0.177738095,0.07516129,0.067321429,0.185833333,0.08254902,0.088961749,0.121355932,0.060982659,0.176111111,0.197398844,0.127615894,0.165909091,0.102666667,0.150166667,0.201954023,0.128043478,0.173076923,0.085833333,0.192608696,0.071428571,0.1608,0.201898734,0.180526316,0.201702128,0.132241379,0.148066038,0.184339623,0.040704225,0.165851064,0.146272727,0.197121212,0.201257862,0.101046512,0.179298246,0.174742268,0.097352941,0.102891566,0.205289855,0.219322917,0.187623762,0.204318182,0.235135135
1985/1/25,0.1362,0.090487805,0.128448276,0.126333333,0.080166667,0.074594595,0.125,0.060740741,0.063013699,0.088055556,0.153028571,0.164855072,0.061794872,0.07230303,0.070957447,0.171896552,0.066292135,0.057019231,0.071363636,0.072972973,0.064621849,0.168431373,0.099926471,0.15253012,0.191314741,0.084067797,0.162893082,0.177380952,0.074709677,0.066428571,0.1825,0.079607843,0.087868852,0.117457627,0.060462428,0.172777778,0.196589595,0.124834437,0.163636364,0.100166667,0.147666667,0.20045977,0.123043478,0.170576923,0.085902778,0.186521739,0.070714286,0.158,0.198101266,0.176842105,0.19893617,0.129310345,0.143962264,0.179622642,0.042957746,0.163085106,0.145636364,0.193333333,0.197798742,0.099069767,0.176842105,0.172783505,0.099558824,0.104096386,0.201594203,0.213645833,0.184950495,0.205378788,0.226756757
1985/2/2,0.1324,0.090731707,0.126982759,0.126333333,0.081166667,0.075405405,0.125777778,0.061388889,0.063150685,0.088611111,0.153428571,0.163333333,0.061965812,0.073212121,0.072340426,0.167241379,0.063932584,0.057019231,0.071022727,0.075135135,0.064201681,0.17,0.110147059,0.153855422,0.207808765,0.085254237,0.160377358,0.189880952,0.075677419,0.06625,0.188166667,0.078823529,0.087431694,0.115762712,0.059710983,0.171111111,0.213988439,0.122384106,0.1625,0.099666667,0.146666667,0.19862069,0.119782609,0.169038462,0.084722222,0.184347826,0.068928571,0.1544,0.195443038,0.172236842,0.197340426,0.128189655,0.140377358,0.174339623,0.043521127,0.160212766,0.145090909,0.190454545,0.196855346,0.096046512,0.175789474,0.172474227,0.107058824,0.10686747,0.199855072,0.214947917,0.185049505,0.203484848,0.22972973
1985/2/10,0.1312,0.091300813,0.127586207,0.128666667,0.084,0.077297297,0.127222222,0.062685185,0.065068493,0.088611111,0.153371429,0.163333333,0.063162393,0.074060606,0.075425532,0.163965517,0.064382022,0.057884615,0.071818182,0.076486486,0.064789916,0.171372549,0.112279412,0.156144578,0.203904382,0.088135593,0.159874214,0.188452381,0.077419355,0.066964286,0.1835,0.081176471,0.087213115,0.11559322,0.059306358,0.172777778,0.209421965,0.121059603,0.165454545,0.097333333,0.146166667,0.198735632,0.115217391,0.167692308,0.083680556,0.184347826,0.06875,0.1544,0.193164557,0.1675,0.19606383,0.126982759,0.138018868,0.168301887,0.042535211,0.158085106,0.146454545,0.189242424,0.196981132,0.096395349,0.177368421,0.172783505,0.108382353,0.104578313,0.199782609,0.210416667,0.186732673,0.200454545,0.219324324
1985/2/18,0.1332,0.093739837,0.13112069,0.133,0.085833333,0.078918919,0.130333333,0.065185185,0.065890411,0.091018519,0.156457143,0.165072464,0.065128205,0.076848485,0.078510638,0.165,0.065617978,0.059807692,0.074431818,0.080810811,0.066638655,0.175686275,0.112279412,0.16060241,0.20685259,0.091525424,0.160125786,0.189166667,0.080129032,0.068660714,0.184333333,0.084803922,0.088961749,0.116779661,0.060057803,0.173333333,0.210057803,0.121059603,0.168181818,0.095833333,0.147833333,0.198390805,0.116521739,0.168653846,0.085555556,0.185217391,0.069107143,0.1572,0.194556962,0.165,0.196382979,0.129310345,0.138349057,0.16490566,0.042253521,0.157446809,0.150909091,0.190454545,0.198867925,0.098953488,0.180175439,0.175979381,0.111176471,0.101084337,0.20057971,0.20875,0.188712871,0.199924242,0.210540541
1985/2/26,0.1362,0.095121951,0.13387931,0.134666667,0.089333333,0.08,0.135555556,0.068703704,0.067671233,0.094351852,0.159714286,0.168115942,0.068205128,0.078606061,0.081914894,0.16637931,0.102022472,0.065384615,0.078068182,0.086486486,0.073865546,0.178823529,0.115808824,0.166626506,0.206135458,0.095084746,0.162138365,0.190238095,0.083354839,0.076696429,0.1805,0.110098039,0.094098361,0.12779661,0.066936416,0.178333333,0.205491329,0.128543046,0.17,0.1035,0.156166667,0.200229885,0.122608696,0.168461538,0.099097222,0.186956522,0.096071429,0.1596,0.195189873,0.169868421,0.197978723,0.139482759,0.149622642,0.162075472,0.057464789,0.158404255,0.158818182,0.193181818,0.202893082,0.120232558,0.186140351,0.17742268,0.122205882,0.097951807,0.202898551,0.210052083,0.192475248,0.204621212,0.205810811
1985/3/6,0.1406,0.098536585,0.138706897,0.14,0.094,0.082162162,0.141111111,0.075925926,0.071506849,0.0975,0.165771429,0.173913043,0.072307692,0.082181818,0.09,0.17362069,0.097078652,0.073269231,0.085,0.092162162,0.082857143,0.185686275,0.113897059,0.173012048,0.210199203,0.100677966,0.165660377,0.194047619,0.091677419,0.082053571,0.18,0.109705882,0.098743169,0.129322034,0.070404624,0.181666667,0.20416185,0.130198675,0.175,0.104833333,0.157666667,0.204367816,0.12673913,0.169423077,0.101319444,0.192608696,0.096785714,0.1628,0.198481013,0.168815789,0.203085106,0.141465517,0.150518868,0.161320755,0.056901408,0.159468085,0.160181818,0.198333333,0.213207547,0.122325581,0.197017544,0.180927835,0.123235294,0.098192771,0.209782609,0.214895833,0.199108911,0.208712121,0.21027027
1985/3/14,0.1422,0.100813008,0.143706897,0.146666667,0.100333333,0.084324324,0.146888889,0.082222222,0.075342466,0.100185185,0.176057143,0.182898551,0.076324786,0.084484848,0.095638298,0.182758621,0.095842697,0.082980769,0.091931818,0.095675676,0.094033613,0.192156863,0.115955882,0.18373494,0.221992032,0.106101695,0.170691824,0.203095238,0.097870968,0.088660714,0.183333333,0.111470588,0.103333333,0.133050847,0.075028902,0.196111111,0.20982659,0.134635762,0.181818182,0.110166667,0.160666667,0.215402299,0.134347826,0.171538462,0.105763889,0.193913043,0.097142857,0.1648,0.20556962,0.171710526,0.213191489,0.14387931,0.153632075,0.163396226,0.057605634,0.163510638,0.164545455,0.208787879,0.226289308,0.125116279,0.215614035,0.188041237,0.125441176,0.099518072,0.223550725,0.223958333,0.212772277,0.215909091,0.221486486
1985/3/22,0.1476,0.102601626,0.149051724,0.154,0.105333333,0.086486486,0.155444444,0.092407407,0.082328767,0.103055556,0.188857143,0.193768116,0.086153846,0.088060606,0.102340426,0.194482759,0.100337079,0.104038462,0.104204545,0.100540541,0.109915966,0.205490196,0.122058824,0.196506024,0.23685259,0.110508475,0.178679245,0.215119048,0.105419355,0.102767857,0.191,0.112843137,0.110218579,0.140169492,0.086936416,0.211666667,0.219017341,0.145231788,0.188181818,0.126333333,0.163333333,0.235977011,0.149782609,0.175576923,0.119305556,0.199130435,0.099642857,0.1696,0.217594937,0.177368421,0.229787234,0.148965517,0.160283019,0.169056604,0.061126761,0.170744681,0.170181818,0.222121212,0.244339623,0.137093023,0.242982456,0.196701031,0.131323529,0.103614458,0.245144928,0.238541667,0.22960396,0.230606061,0.234324324
1985/3/30,0.156,0.105691057,0.159482759,0.168333333,0.1115,0.090540541,0.167444444,0.1,0.087260274,0.1075,0.208971429,0.211811594,0.092735043,0.092666667,0.107659574,0.21637931,0.104719101,0.116153846,0.112272727,0.104324324,0.121680672,0.223333333,0.129926471,0.216987952,0.262231076,0.117966102,0.190691824,0.236071429,0.11283871,0.111428571,0.203666667,0.117745098,0.116065574,0.149152542,0.093236994,0.237777778,0.235953757,0.15615894,0.1975,0.137666667,0.171,0.266896552,0.162826087,0.1825,0.129513889,0.205217391,0.10375,0.1776,0.234936709,0.187894737,0.257340426,0.155086207,0.169528302,0.176415094,0.068309859,0.18106383,0.18,0.243333333,0.271761006,0.148604651,0.283859649,0.210103093,0.139411765,0.110843373,0.27884058,0.26390625,0.255049505,0.253030303,0.258378378
1985/4/7,0.1606,0.102764228,0.165517241,0.179666667,0.111166667,0.091081081,0.174888889,0.103518519,0.08739726,0.105648148,0.228,0.229202899,0.095470085,0.091939394,0.108617021,0.237241379,0.105955056,0.1225,0.114545455,0.103243243,0.125378151,0.240392157,0.135220588,0.236385542,0.286613546,0.120338983,0.197232704,0.2575,0.114451613,0.115,0.214666667,0.120882353,0.115519126,0.153728814,0.093468208,0.265555556,0.252023121,0.163311258,0.205227273,0.145666667,0.174,0.299885057,0.170217391,0.187692308,0.135138889,0.211304348,0.103392857,0.184,0.250253165,0.193815789,0.28712766,0.157844828,0.175518868,0.180377358,0.072957746,0.187659574,0.185181818,0.264545455,0.301698113,0.157093023,0.325087719,0.219484536,0.146617647,0.113253012,0.31557971,0.291614583,0.281188119,0.27719697,0.288243243
1985/4/15,0.17,0.104878049,0.177241379,0.198333333,0.115666667,0.093783784,0.189444444,0.109814815,0.090684932,0.108796296,0.253257143,0.254637681,0.101538462,0.094,0.111382979,0.27,0.118426966,0.134134615,0.121136364,0.105405405,0.134789916,0.265490196,0.147132353,0.262891566,0.322788845,0.125084746,0.211006289,0.284761905,0.119225806,0.123303571,0.228666667,0.135490196,0.120327869,0.163050847,0.098728324,0.306111111,0.276242775,0.178145695,0.216136364,0.161333333,0.179666667,0.350229885,0.189130435,0.194807692,0.146666667,0.224347826,0.109464286,0.1968,0.27278481,0.205394737,0.333829787,0.168706897,0.187924528,0.188679245,0.080985915,0.198617021,0.195818182,0.294090909,0.348867925,0.173953488,0.380175439,0.234329897,0.159558824,0.121204819,0.369275362,0.335885417,0.317722772,0.316287879,0.331351351
